Sequence§Svd_0§Svd_1§Svd_2§Svd_3§Svd_4
SEQ_033§0.26288755246293605§0.11060528934030615§-0.006804033943143611§-0.1299273413631142§0.08020499494945958
SEQ_034§0.29436767895769295§0.07905104367828213§-0.19468883946364995§0.05847555524587213§-0.007880881191606614
SEQ_035§0.36535569050765365§0.02102020716239129§0.04976098953583052§0.2570324780526969§-0.023348363444444676
SEQ_036§0.2494070978576761§0.008421131375567327§0.030810751241849146§-0.01120847144086618§-0.10997648064981984
SEQ_037§0.27923452785668335§-0.07310524914662439§0.061437319412134775§0.01372881013455893§-0.26964330864317626
SEQ_038§0.2855310719718487§0.09100395994417633§-0.022398225038657172§-0.10726332424816674§-0.005184628291505214
SEQ_039§0.3156704607872217§-0.011864828948028708§0.030729831963845683§-0.018040169681735746§0.20203113734693073
SEQ_040§0.23773905606128257§-0.13885956819089432§0.11279548508980154§0.0874798023837188§-0.21067148402504776
SEQ_041§0.39104317081184414§0.16150315542842925§-0.21231068121686336§0.005356101888101321§0.11100403159249432
SEQ_042§0.37871348996758997§0.050927889939200534§0.08944686773960742§0.21177671486280797§0.16458159987296286
SEQ_043§0.33745073583831453§-0.023690701359852774§0.19128767319785298§-0.07648104908756372§-0.07986362719016998
SEQ_044§0.3059090174058666§0.053621880528598606§0.15079696093099734§-0.027667776121681798§0.025516700158826764
SEQ_045§0.2731784744246664§-0.06325201735375698§-0.06487008067424954§-0.08847050256562515§0.11169063051071929
SEQ_046§0.17142543691516962§0.04476371002651007§0.03727238096792372§-0.03595149772283046§-0.0005348564683894136
SEQ_047§0.23613285860735117§0.0335946542512433§0.10421366425638133§-0.10374113281940671§-0.14386021504872717
SEQ_048§0.2508407993882505§0.17199733911992532§-0.16531043760252073§0.02297660871819732§0.04566911905802663
SEQ_049§0.2294147906225915§0.05772105969250053§-0.058326618311030094§-0.011905733763234564§-0.09703074811344337
SEQ_050§0.19994867836200703§0.061151169945772875§-0.017645124441827007§-0.04611093812074224§-0.10589349301152594
SEQ_051§0.2382214819928456§0.0436326942678562§0.027407746150673196§0.09511768639018765§-0.1290294863260236
SEQ_052§0.21719748058531754§-0.07689984981840932§0.08584078366271601§-0.07558475547646275§0.007167036077637603
SEQ_053§0.18450856557178846§0.02393098297429802§-0.0846175720717831§-0.06265425697919624§-0.042650983587127156
SEQ_054§0.3071223989536073§-0.12710954935611968§0.08834349481773095§-0.015591194990346077§0.10676704546365179
SEQ_055§0.338328474743495§0.030692398427581143§-0.002922170382083782§0.024736216821783497§0.18385734609285523
SEQ_056§0.10512061541202096§-0.005991685899492953§0.055134163476022444§-0.01007329721617322§0.005651897087537627
SEQ_057§0.1805655490483472§0.10805460828986009§-0.07346477045349474§-0.13551707737189722§0.009692057388053125
SEQ_058§0.20821998725362045§0.10737507265541776§0.03071772470477194§-0.030108866612427617§0.02844658074315575
SEQ_059§0.27414727609153683§-0.11281547966874153§0.0604330308830942§-0.11557704368194445§0.09179648994583507
SEQ_060§0.2995502239636469§0.13927936977225258§-0.0709458926541326§-0.02763034500274298§0.16022608958910303
SEQ_061§0.2159249782297584§-0.10040627768103469§0.03884915081603415§-0.059450640633901576§0.014914169106167004
SEQ_062§0.3227238684091605§-0.050546271474836375§0.2582144811575412§-0.15095570637219957§-0.0704719153022379
SEQ_063§0.4361203510663272§0.10664659430540806§-0.04420132540560042§0.12217149566914043§0.04578969649789136
SEQ_064§0.22815969053096471§-0.030313156649493446§0.0065456031507710516§0.017067892082277145§0.11257914425183567
SEQ_065§0.10978725956334816§-0.09300702592141544§-0.15193971331409742§-0.17231902156403428§0.029585519841653685
SEQ_066§0.09346476395483533§-0.22893046702026376§-0.11674884798819551§-0.14366796520421377§-0.04308656615122081
SEQ_067§0.35258299781129604§0.01965143582961136§0.08899525576218599§-0.03621316309333397§0.1773382831055627
SEQ_068§0.2680551170479883§-0.20329100209560969§-0.28875042632628756§-0.13548793224462352§0.1064703603868869
SEQ_069§0.24848799858427284§-0.22504811287274734§-0.1297800180014271§0.08323516330893255§-0.14829763656227735
SEQ_070§0.24703223387356002§0.007524756983298577§-0.05597435415970333§0.1110219488268913§0.047591566313832115
SEQ_071§0.2967224604717485§-0.011872561194890503§0.12363368493964709§0.054990473861809934§0.023470409264559323
SEQ_072§0.2213312167672875§-0.026707653056345246§-0.11554997044513722§-0.08657691016300836§0.05515202861359536
SEQ_073§0.3059897782312301§-0.010147981778881432§-0.022662705255441222§0.004091078130202722§-0.029923631944656675
SEQ_074§0.24437788032471594§0.1930781517817013§-0.13822362206582614§-0.18501506881793367§0.018422034911547033
SEQ_075§0.1611223705166843§-0.04533045303020064§0.019418880052480002§-0.05948279817147094§-0.016241774349469256
SEQ_076§0.30857420241694233§-0.06370636662091358§0.05618248682047339§0.01489175794965028§0.039748941139493336
SEQ_077§0.24805763156857458§-0.19956825365828476§-0.07820266075180071§0.02557780517122417§-0.16619259087511196
SEQ_078§0.2800345077005536§-0.23914750761054746§-0.14121354821018228§-0.11397770767337566§0.13945206411859223
SEQ_079§0.2828960156341331§-0.13062258146677203§0.019268630123529546§-0.016239424513520298§-0.013398521771046812
SEQ_080§0.09475211115982111§-0.0008696218126487276§-0.007291838228054469§-0.022918497666379566§0.014595730602745282
SEQ_081§0.2876729378431589§0.15536730064634505§-0.09278821084600862§0.023697537331975892§-0.10229542789488039
SEQ_082§0.28442900173944735§0.11852466917143352§-0.0560179536086946§-0.12227402748633201§-0.08963955186114486
SEQ_083§0.31525020867263753§0.08807325315869345§-0.04993923566374228§-0.08030156967115405§-0.08705620126356173
SEQ_084§0.28878010939783416§-0.006286117330487302§0.020971322395222963§0.23972071773867584§0.24953782199328967
SEQ_085§0.22988235875375815§-0.10570100165098062§-0.05591520061610792§0.04515394520116839§-0.212572011465923
SEQ_086§0.19605847407389346§-0.17450943785954412§-0.1852127711692522§-0.10182754544738064§-0.07677083647262363
SEQ_087§0.18052301541480234§-0.11224188470294733§-0.05150545582202759§-0.019104036584855506§0.08504661785249219
SEQ_088§0.16536979293001186§0.031632104566433394§-0.030143007888892858§-0.10517264654273323§-0.13019081792044165
SEQ_089§0.13005100597066344§-0.15814291415475532§-0.0868299646013668§-0.0840556727603482§0.018007003547611283
SEQ_090§0.2928937924120183§-0.05132687061370465§0.17252727011072114§-0.02592088116266527§-0.08044829705999211
SEQ_091§0.21529990601258833§0.11214289030943364§-0.048266779631085756§-0.01625448663279488§-0.009077967636637431
SEQ_092§0.2992833510906426§0.16090865757743286§-0.07114281003797152§0.0207954694826923§-0.027929257300999006
SEQ_093§0.29478719778806306§-0.03076486417613221§0.08116404227923474§0.10460047327226592§0.08271280007495288
SEQ_094§0.17420019766191008§-0.018949565615161534§0.12873030679540057§0.020549042222350277§-0.09754946027409837
SEQ_095§0.1665930315948459§-0.14834451717948102§-0.14899381018750066§-0.18327142821518008§0.01753177252739461
SEQ_096§0.2437621142100676§-0.051398926797054684§-0.026274924554747444§0.04828233152241507§0.02607183037512191
SEQ_097§0.32790949347504433§-0.0009693371474582472§0.05623673447873073§0.18136197867499954§0.042493338209458
SEQ_098§0.19427732775629747§-0.044353007562448685§-0.09328993826494324§0.08558240896492432§-0.16131917275520735
SEQ_099§0.21381984068043958§-0.08786380340352315§0.10214538254681367§-0.07521566705703775§-0.09609893055742644
SEQ_100§0.40045192436756977§-0.06673598471306749§0.2262265146561239§-0.13543798623489675§0.220553244183646
SEQ_101§0.26597972587087565§0.03723344107152286§0.014795078466038404§-0.003980369572982841§-0.11963616383909673
SEQ_102§0.2734859621517678§-0.049149999644361564§-0.08118905255517114§0.12561499412475982§0.003440587517601467
SEQ_103§0.23520026116758494§0.006504623768323994§-0.044716915643050616§-0.0922800440050429§-0.026560291840800603
SEQ_104§0.17420003016973643§0.005791380915481211§0.0316665177848396§-0.11474141134695597§-0.058353329860676546
SEQ_105§0.3224538736338626§0.0776533093116406§0.30307184829221817§-0.13308389815555605§-0.10130864238713894
SEQ_106§0.20095713196813772§-0.020921775430685317§0.07219792159004446§-0.10519179110373313§-0.034876375075674315
SEQ_107§0.3490433638223617§-0.04267599740448509§0.20249782567772984§-0.06965171089227404§0.03786017940300861
SEQ_108§0.28196078109607814§0.08045329364195043§-0.056958556665530985§0.0772043905338313§-0.008256711032951069
SEQ_109§0.2833865684008491§-0.0958698656660639§0.03922006424831299§0.09451932992201613§0.29440779365148506
SEQ_110§0.2612197817970345§0.013675092636266093§0.1138837959464536§-0.13006323883337678§-0.1442127713449476
SEQ_111§0.2601053078604042§-0.044069257419922§0.04746914585273501§0.16517418423301633§-0.07092325031388413
SEQ_112§0.30616592802582604§0.017368715394894763§0.24857783929444346§-0.15438102403112447§0.014224969715083646
SEQ_113§0.1955462610300204§0.047950780113633594§-0.12171101583821911§0.07350230092066477§-0.06970221653462162
SEQ_114§0.11785044464208237§-0.16146423689854247§-0.0809176469477046§0.04787792949159402§-0.18070975925037308
SEQ_115§0.16227720646993898§-0.08375008165260954§0.03406359724539251§0.014277552668749329§-0.032317330323254075
SEQ_116§0.3394264051647798§-0.10294374921835053§0.017026405670178553§0.21775010122925006§-0.19406193977541208
SEQ_117§0.1424742084750651§-0.030485577109524088§-0.027110441168976526§0.12785883188327526§-0.1031521331272973
SEQ_118§0.28349222092351223§-0.0844937035277775§0.06679654527329329§-0.03782849073222301§0.19899808737575636
SEQ_119§0.11429532256601393§-0.06314567159125412§0.08402342271505892§-0.05365955017184394§-0.07408755049057923
SEQ_120§0.244073356428366§-0.13494811750740035§-0.12279321353031115§0.06124924287686643§-0.14137749195937663
SEQ_121§0.29842455294965003§0.09265195490982844§0.044390956300038004§0.05689224831929659§-0.004829027899869563
SEQ_122§0.3466596244566685§0.038957435268002924§0.1707755752139208§-0.15104749171738432§-0.08878377179431764
SEQ_123§0.430869573096615§-0.047090270271470155§0.1680710642929554§0.06558226823422975§-0.22036062843855656
SEQ_124§0.21485710001408037§-0.009305969903918186§0.1014233532841413§0.06749202972638103§0.009699583567578475
SEQ_125§0.31056406459165403§0.22645349299108639§-0.10259507876626799§0.004707097882753107§-0.012023934168616853
SEQ_126§0.25894867188687376§0.08996504529244811§-0.005744419806152426§0.015675771831095402§-0.14003865358178114
SEQ_127§0.1827542290038532§-0.005432733151241113§0.03263082218906022§-0.1476783606796976§0.025201822329690406
SEQ_128§0.09583496548766007§-0.11772289675557837§-0.0506287102264164§-0.013150405718371077§-0.07133731887853326
SEQ_129§0.2462823556296956§-0.0003273759340566085§0.03717844307237057§-0.06161900688436092§0.20238705578735308
SEQ_130§0.15905412364533247§-0.0657451346193203§0.09349524241044033§-0.0282828687673732§0.05319458779116628
SEQ_131§0.19191316065194072§-0.027342625690650765§-0.009209145090109014§0.059382045625486414§0.09316534865714958
SEQ_132§0.10239901746005876§-0.18467277622546754§-0.09553195925169021§-0.03628161204444309§-0.050885744692331675
SEQ_133§0.08895114959559322§-0.06656335581568883§-0.06353377198954846§0.03808868116152959§-0.13859505886278795
SEQ_134§0.3878971722137666§0.04481918621487135§0.24054644380450396§-0.1627977178042597§-0.027767886477949647
SEQ_135§0.2175618541742112§0.20732578398505325§-0.07424469209389797§0.021365793965433602§-0.02864389182755741
SEQ_136§0.18939072262605816§0.14135264300534595§-0.05976180661586144§-0.12586181099054533§0.10891886651527417
SEQ_137§0.3708146940520879§-0.2426793773739066§-0.19203560018598204§-0.019149523468550495§0.06974064080071937
SEQ_138§0.41158383873514504§-0.08611563095986097§0.03536903624518399§0.10896308197156278§0.06278565273939227
SEQ_139§0.10564569804072112§0.019180885509249283§-0.033270092530811604§-0.06580865508606425§-0.05791193732606139
SEQ_140§0.233343953382889§-0.019414599386038612§-0.01940206646183397§0.029079923446084455§-0.08081800826401271
SEQ_141§0.3057358377421384§0.0548624375207761§0.16606309418340748§-0.06725314320046728§-0.04239875564738486
SEQ_142§0.25762571316388994§0.05543665125661729§-0.04292966029694137§0.054824834887931634§-0.050817376558760785
SEQ_143§0.31486447474584156§-0.054861629637944324§0.13694507576234752§-0.01622909489254771§-0.06454635981651322
SEQ_144§0.24359404759162423§-0.011585362769289334§0.09328123893509906§-0.09589961401864708§0.08412634365516443
SEQ_145§0.39351572022395964§-0.03810102453907001§0.16739956604334028§0.017604377699936325§0.11881811754556547
SEQ_146§0.28236382928988796§0.007650974806621163§0.004431434199771098§0.06621714586512872§0.20585951002264494
SEQ_147§0.1729012824301342§-0.1253307922991047§-0.06797426783259142§-0.05706123985256873§0.07925092429053672
SEQ_148§0.20161982838819392§-0.06787301542627508§0.06338534296182839§0.06340557911387956§-0.06759696395692143
SEQ_149§0.21482313133986192§0.044420986278386206§-0.053250243479663485§-0.0726095146004232§-0.03384276356219683
SEQ_150§0.3269245520180154§0.005648167585942804§0.0213788604181247§0.3152089357721836§0.014232172000656133
SEQ_151§0.2664357418389619§-0.19725672244963086§-0.018336749005546§-0.04211396595166463§0.11237647789458372
SEQ_152§0.05317864485031486§-0.07377950709178867§-0.057764016411300495§0.022380636886397184§-0.013570529166884962
SEQ_153§0.17796573880970726§-0.11555392252821756§-0.08315831574009169§0.025486313931918306§-0.06302868989174264
SEQ_154§0.09083020406893776§-0.09587362165077598§-0.1159203909364697§-0.11460668141394666§0.035412501006895705
SEQ_155§0.2982605801563592§-0.03637711049438552§0.08146439177225212§0.13719736910704075§-0.03095639556331459
SEQ_156§0.22454151633167183§0.012218686226715774§-0.031228827656741457§0.01359792053152551§-0.10442874894517656
SEQ_157§0.41848587158707773§0.017844277473935573§0.24243801276644444§-0.12203991873385306§-0.03125459768019964
SEQ_158§0.17762277868659118§-0.0941145910346492§0.058790717732726344§-0.1212384934492142§0.08537054879751227
SEQ_159§0.39700840527166537§0.15189342759852187§-0.1604452144506501§0.11707050762383607§0.16445907360869966
SEQ_160§0.12001656698184136§-0.10625861033903303§-0.061390754145940425§0.06881996559376796§-0.20647568503335842
SEQ_161§0.3319308604491622§0.21611633227815696§0.05989247755875783§-0.1647429422962208§-0.1123249328011338
SEQ_162§0.12308921072772692§0.021345280376807732§-0.04171929035114142§-0.11454997686106692§0.012872086490183943
SEQ_163§0.2591023873237516§-0.18340165172704306§0.024554797557143748§0.0260224305474445§0.21999365977795116
SEQ_164§0.523450157523494§-0.00310973273747848§-0.1014719237563032§0.31601105366091525§-0.0030545754787227445
SEQ_165§0.20144466641088038§-0.057820642955831385§-0.0528555748199099§-0.04428123702165631§-0.009902529364356717
SEQ_166§0.35891008603740115§-0.10475697297802573§0.06943962610831375§0.2047507868172741§-0.05414227640820496
SEQ_167§0.25353458467011836§-0.09412309323738342§0.029888699395456284§0.04538159877376625§-0.01859923399211824
SEQ_168§0.2812032908268304§0.017511107217301335§0.08563467179730569§-0.06425141208851212§0.1367975182975482
SEQ_169§0.2030474142427773§0.08910137767738892§0.00751445318676082§-0.015202217574461814§-0.07476819906007208
SEQ_170§0.2492183166916559§-0.02325177654025022§0.0006392977250225171§0.062206897573548164§0.13124955113405123
SEQ_171§0.13268756118816172§-0.11297098804568419§-0.0005325942404085642§0.012416830978420336§0.09080512226679344
SEQ_172§0.13742020002599434§-0.1514659590750018§-0.1716025651687553§-0.1841464743563191§0.10662490450151266
SEQ_173§0.22552784201816167§0.07547225103494383§0.03743258265198054§0.09861243312870457§-0.07421680414888336
SEQ_174§0.21850360534690416§-0.19131143971272602§-0.06514271584758671§0.01707122196755372§-0.05395052741686178
SEQ_175§0.2148188177946915§-0.01077789316215483§0.015475122138856155§-0.11570600108572653§-0.03666516081199582
SEQ_176§0.20679859117356145§0.009715177393149288§-0.023164877546503124§-0.019385103526545808§0.006523148819307863
SEQ_177§0.28458085488551554§0.01889493499944493§-0.051997801758676854§0.03659032527635036§-0.015580817056530636
SEQ_178§0.20457408683220196§0.11974399520184942§-0.010846211076535538§0.013116990915669603§-0.09055346949204382
SEQ_179§0.22733181332502855§-0.13203274428806466§-0.1369586771738248§-0.09348506172948096§-0.0508710974833936
SEQ_180§0.26488484507372756§0.025235664413285636§0.16809733489045037§-0.042304548806931325§-0.08519769235944334
SEQ_181§0.22997261005110073§0.10904065029336496§-0.09479087822032822§-0.028445558598244054§0.0014835990502677665
SEQ_182§0.18999593592797687§-0.06575163403488428§-0.0024891280871459378§-0.04680883131304335§-0.06963592184687611
SEQ_183§0.2762659260819062§-0.034343706426358686§0.17006521812721237§-0.07110063664813968§-0.05442843868515709
SEQ_184§0.2410104232287784§-0.1753039966079681§-0.08811108396202125§0.011284435108170256§-0.13264502600432773
SEQ_185§0.24475589002554396§-0.041881252909881005§-0.1375113377436153§0.07433896196406807§-0.02733737669787877
SEQ_186§0.33385474264863957§-0.013889364666595643§0.13963025013468067§-0.008408199330913958§-0.012898228382544114
SEQ_187§0.28276702691519734§-0.023266897802510265§-0.08002905257386997§0.25039240049758976§-0.12411547542523217
SEQ_188§0.3002640412989302§-0.13136203432145344§-0.03823350611310234§0.10538621918333253§-0.01593710695515064
SEQ_189§0.24041951319024701§-0.026605272077905136§0.05912663744958981§0.020414197010482953§0.17282911568857223
SEQ_190§0.21026084511728924§-0.03794452504913242§-0.012912101454492255§0.021638146310726216§-0.030197484490635328
SEQ_191§0.09126355227914479§-0.12743226796345944§-0.00688233585369322§-0.0747180346839016§0.1619587141795116
SEQ_192§0.24730712393388748§-0.11337478671715558§-0.06564382806884653§-0.022002667095539323§0.05354336709273874
SEQ_193§0.18141382192427088§-0.024265205327040584§-0.04043496154309255§-0.0634400576149534§0.02938034204275664
SEQ_194§0.2718234801912444§-0.103782900035265§0.006522866427747225§0.07470863405611154§0.05525657438758258
SEQ_195§0.3359669519592045§0.03570394420444805§0.16863991682188623§-0.149380164338355§-0.0933634582411195
SEQ_196§0.29576576728697795§0.026106857224517294§-0.11739965896006821§0.08613059764630962§0.13692071757368257
SEQ_197§0.2513561263720297§-0.08095281621318252§0.10068949937952447§-0.06104894150965337§-0.02007751505765879
SEQ_198§0.36508014490604396§-0.056708685552544456§0.024841222135227055§0.1653073157575128§-0.05066130239452633
SEQ_199§0.28479388812123324§-0.06543193153495949§-0.003107937638652573§0.11623546326721867§-0.19881739360906475
SEQ_200§0.23921473731821272§-0.11652208332839899§-0.04596869149705732§0.018644926565677195§-0.007195182982925871
SEQ_201§0.1988317046594609§-0.1309771595799761§-0.1600966855586086§-0.08180999397157813§0.17705217261768103
SEQ_202§0.20334114865756447§-0.24975101897352153§-0.12359857986946828§0.03284424672108175§-0.16427314351100913
SEQ_203§0.29506611221092377§-0.051047292981560785§-0.11320660552926293§0.030251105055407818§-0.1910883737212489
SEQ_204§0.21501384613692087§0.05642379929719903§0.06500594982921971§-0.10114196430430997§-0.13805939910234055
SEQ_205§0.19373643020051126§-0.0955116725153656§0.030945830194572973§0.0089129763500225§0.005607398216506336
SEQ_206§0.3027980215253071§0.0972075428013972§0.010863827851036798§0.10275508606802§-0.1208412824990664
SEQ_207§0.22665362590877233§-0.0872281979912519§-0.08181087868579838§0.07066531489282236§-0.15008957737435066
SEQ_208§0.28477119498732517§-0.09125195440650447§-0.03644883726150447§0.0852150735560872§0.04252340210218414
SEQ_209§0.2715574497337064§0.20687566945484337§-0.005796754565061912§-0.09233820644561151§-0.08161774739644281
SEQ_210§0.19693080579980524§-0.10982363436525736§-0.021011803573212456§0.0013969396238226908§-0.06725888815539985
SEQ_211§0.2806477060428335§0.037788558779015914§0.0524047955170899§0.03825822583907095§-0.0025975252287540164
SEQ_212§0.22247481455610582§0.14159626428438116§-0.04529538337480455§0.032040087940873804§0.035298759490457944
SEQ_213§0.17560434779382958§-0.17141812745185214§-0.07926719178213158§-0.07773226171790779§0.07235518683985125
SEQ_214§0.12642387677888933§0.07260521122617464§-0.05241371489597421§-0.04456460594866188§-0.03180277504990501
SEQ_215§0.19393892232169913§0.09690022792061445§-0.07220128940473795§0.05797932329064826§0.06498606172773638
SEQ_216§0.13917286742066126§-0.09023036150776387§-0.06021707885242318§-0.0826877845504869§0.005912469050870777
SEQ_217§0.30390411322120103§-0.021698750852660584§0.06193582305976202§0.19779230270795956§0.17187822937880518
SEQ_218§0.12668570016756156§-0.13623434067409135§-0.08087380690610216§0.1133041965474393§-0.17604969576177257
SEQ_219§0.5273705702752223§0.05496568740479944§-0.06922454743541812§-0.015241009118988753§0.182829144530357
SEQ_220§0.23452058289828784§-0.14903190853532003§-0.08771474743002254§0.0013969034019201915§-0.03808684649785499
SEQ_221§0.3544683556890918§-0.05885687707361002§0.06208452326099246§-0.07503179362331104§0.010259240986332619
SEQ_222§0.40957030622219864§0.019598634996571877§0.17963584498301763§-0.14908997480773928§0.07635834517815038
SEQ_223§0.3361596357698168§0.016810939061612004§0.19820858156956783§0.060759638426831505§0.10198043927571031
SEQ_224§0.26288502144234993§-0.06327586149748779§-0.037835389400785756§0.05911526460501915§0.009091609537053723
SEQ_225§0.29147963360076723§0.17608445815776697§-0.09324490441927935§0.006615092148075629§-0.07532076867208518
SEQ_226§0.18102174562239137§-0.02607364942381165§0.15148450134193503§-0.07143769521939256§-0.008789830488086662
SEQ_227§0.3048860519788341§0.028673189933485027§0.027617579523165254§0.15901322630995762§0.016452894867559124
SEQ_228§0.2823631558930192§0.0888432350608722§0.07814645374837423§0.013516819193714055§0.017924646013497254
SEQ_229§0.20797420472222283§0.198902320210822§-0.13117752741412575§0.03676783891446081§-0.054007113799994344
SEQ_230§0.12328104480828549§-0.22600788119642984§-0.15172635077590457§-0.24729904655133222§0.049881420463756806
SEQ_231§0.23646222798002015§0.07666371602249428§-0.03646047349065047§-0.02998201970914545§0.18954688086687133
SEQ_232§0.2116517741927169§-0.15112041330505005§0.049890889603240896§0.09994251670011331§-0.04275004144598855
SEQ_233§0.28467117583536194§-0.03042421151383469§0.0466775368142145§0.016383547638763617§0.1956097258247818
SEQ_234§0.23198897543469182§0.20924646695389423§-0.16562552555531143§-0.15450712595365806§-0.02136950889074273
SEQ_235§0.3484939233178782§-0.10269039869750068§0.02321330361869621§0.14182461060316973§0.03157084121509081
SEQ_236§0.20302154455231455§-0.05413882988569795§-0.01727694251275742§0.06562916488682172§0.0672151461874294
SEQ_237§0.1627312824960464§0.1920631302980907§-0.12296487056158362§-0.0390614918141196§-0.03524084385740664
SEQ_238§0.24153395911390252§0.1149579899074317§-0.09045241890533415§-0.059263956459424234§-0.08053227710678172
SEQ_239§0.24738518364074863§-0.05206590916489864§-0.06028835986499368§-0.05205490977662919§-0.13100047064736303
SEQ_240§0.4360184622839965§0.160159003034402§-0.04635744795757562§-0.004163361077809309§0.04376459387723427
SEQ_241§0.3901114493840631§0.033771272648418796§-0.05369152676055197§-0.11058615892303042§0.034378876079502886
SEQ_242§0.2811931139091607§-0.01726557918460131§0.213349526177293§-0.0708053914026085§0.020414552940080488
SEQ_243§0.17437889686296698§-0.1581051032059076§-0.04920815995951175§-0.07521583523417949§-0.15238942841151687
SEQ_244§0.2601123236268359§-0.11295545837440787§0.18139860380096978§-0.06377534600619805§0.01791386384026945
SEQ_245§0.15080800858742457§-0.0037214308065672166§-0.015474994081671354§-0.0997395036440856§-0.025141354577711942
SEQ_246§0.17983345889632005§0.03444171631076676§-0.005018760160898571§0.09171162634161521§-0.1095702142201753
SEQ_247§0.08915338025473071§-0.04292859211201499§-0.03860007410385548§-0.03744732715645984§0.010010418976446342
SEQ_248§0.25015431716052317§0.03827888383577781§-0.05087535708063523§0.02777833910395581§0.03236446531125819
SEQ_249§0.2740355799394172§-0.010692764633950575§0.12354899481685797§0.034860109799812876§0.08417879735836942
SEQ_250§0.25872066449715997§-0.08045154035969825§0.023663946334959888§0.16524797590509124§0.07539660957579772
SEQ_251§0.21177747769200753§0.03790153418591619§0.13684383763817431§-0.18156750631425647§-0.02216808712816568
SEQ_252§0.2197282398593765§-0.053005591089979195§0.011430798155092953§0.11903010356077177§-0.055783586217006194
SEQ_253§0.2756625383456615§0.04772163791505166§-0.08019810110473878§0.19735873700533416§0.06373886282412061
SEQ_254§0.2360178712244161§-0.17061213907288417§0.005916908207460604§-0.033480808769335665§0.040848627244914164
SEQ_255§0.19648318262836806§0.03464764777034665§-0.035628195802986797§-0.06969605254094347§0.0058916083486356356
SEQ_256§0.15592350411006603§-0.09859709919587678§-0.06604226590813825§0.013947614888399386§-0.08988761999813571
